img_src,name,price_list,shop_list
https://s.ek.ua/jpg/2397260.jpg,Trek Marlin 7 Gen 2 29,"39900,39900,39900,39900","Velomarket.org.ua,Velotime.com.ua,Velomarket.org.ua,Velotime.com.ua"
https://s.ek.ua/jpg/2204610.jpg,TRINX M116 Elite,"15444,15444,15444,15444","VeloGO.com.ua,Lisoped.ua,VeloGO.com.ua,Lisoped.ua"
https://s.ek.ua/jpg/2205411.jpg,TRINX M100 Elite,"14491,13004,13104,13104,13199,12504,13104","Enko.com.ua,Q-techno.com.ua,Brain.com.ua,Groosha.ua,Mta.ua,Pcsmart.ua,Itbox.ua"
https://s.ek.ua/jpg/1821084.jpg,Mongoose Legion L40,"16509,19776","Click24.in.ua,Click24.in.ua"
https://s.ek.ua/jpg/2273029.jpg,Marin Kentfield 1,"20760,20760,20760,20760","VeloGO.com.ua,Stylus.ua,Цифра,Lisoped.ua"
https://s.ek.ua/jpg/431428.jpg,Corrado Kanio 2.1 MTB 26,"12447,12340,11804,11159,11695,11100,11100","Stylus.ua,Цифра,Tviy-Dim.com,Enko.com.ua,Q-techno.com.ua,Brain.com.ua,Itbox.ua"
https://s.ek.ua/jpg/1787752.jpg,Cannondale SuperSix EVO Carbon 105,"91764,91764","VeloGO.com.ua,Lisoped.ua"
https://s.ek.ua/jpg/2437575.jpg,Merida Silex 400,"63680,63680","VeloGO.com.ua,VeloGO.com.ua"
https://s.ek.ua/jpg/1960030.jpg,Scott Scale 940,"54180,54180,54180,54180,85785,85785,85785","Velomarket.org.ua,Velotime.com.ua,VeloGO.com.ua,Lisoped.ua,Velomarket.org.ua,Velomarket.org.ua,Velotime.com.ua"
https://s.ek.ua/jpg/1630440.jpg,Ardis CTB Ukr Bike 28,5678,Groosha.ua
https://s.ek.ua/jpg/2244803.jpg,Leon TN-70 AM HDD,"19929,19929,19929,19929,19577,18834,18693","Kvshop.com.ua,VeloGO.com.ua,АЛЛО,Lisoped.ua,Tviy-Dim.com,Enko.com.ua,Q-techno.com.ua"
https://s.ek.ua/jpg/1630542.jpg,Ardis New Fold 24,6338,Groosha.ua
https://s.ek.ua/jpg/1872158.jpg,CROSS Leader 29,6999,АЛЛО
https://s.ek.ua/jpg/1891360.jpg,Xiaomi Himo C26,"50399,94880,55999","Touch,Ebox24.biz,Zhuk.ua"
https://s.ek.ua/jpg/2415939.jpg,ADO A26 450Wh,"57151,38399,65950","Click24.in.ua,Ctrs.com.ua,Click24.in.ua"
https://s.ek.ua/jpg/2379225.jpg,Discovery Rider AM DD 26,"6999,7024,6951,6747,6739,6999,7024","Kvshop.com.ua,АЛЛО,Lisoped.ua,Enko.com.ua,Q-techno.com.ua,Brain.com.ua,Orbitreki.com.ua"
https://s.ek.ua/jpg/2184082.jpg,Trek Marlin 4 29,"25500,25500","Velomarket.org.ua,Velotime.com.ua"
https://s.ek.ua/jpg/2192488.jpg,Formula Kozak AM DD 27.5,"10470,10470,10470,10470,10418,10470,10470","VeloGO.com.ua,Stylus.ua,Цифра,АЛЛО,Lisoped.ua,Orbitreki.com.ua,Beskydy.com.ua"
